trid	gene	dmel_tr_len	S2_tr_mRNA	S2_tr_mRNA_rpkm	S2_tr_rank
FBtr0335138	FBgn0001185	2378	383.8755	9.82410468641501	2
FBtr0335140	FBgn0267347	1171	389.318590000001	20.2331119086139	1
FBtr0335141	FBgn0086907	767	0	0	2
FBtr0335142	FBgn0032596	815	1691.65242	126.318791611609	2
FBtr0335143	FBgn0027779	2503	1867.41565	45.4040487570092	4
FBtr0335144	FBgn0032593	5274	0	0	1
FBtr0335145	FBgn0011202	5260	2634.60314	30.4820308158881	4
FBtr0335146	FBgn0250785	2535	987.856790000002	23.7154004552475	4
FBtr0335147	FBgn0032883	3125	808.880449999998	15.7524733723892	2
FBtr0335148	FBgn0032881	1335	409.94596	18.6878690382222	2
FBtr0335149	FBgn0032880	2810	4957.95405	107.376838876162	2
FBtr0335150	FBgn0032879	2294	47.2394999999999	1.2532171097544	1
FBtr0335151	FBgn0031461	3050	57.73428	1.15198905167558	3
FBtr0335152	FBgn0000251	2570	0	0	1
FBtr0335155	FBgn0031069	2728	1032.00272	23.0224168346367	1
FBtr0335156	FBgn0031069	2882	941.470780000007	19.8805001427173	4
FBtr0335157	FBgn0031069	3185	1138.2335	21.748853286576	3
FBtr0335159	FBgn0264979	2182	34.0027399999999	0.948360823850512	2
FBtr0335162	FBgn0250841	1035	0.7844	0.046122376013416	2
FBtr0335163	FBgn0042186	832	0	0	1
FBtr0335166	FBgn0031432	1595	0.1961	0.00748223498023285	1
FBtr0335167	FBgn0031432	1997	0.1961	0.00597604646643535	2
FBtr0335169	FBgn0264978	4220	1663.85368999999	23.9947992110193	2
FBtr0335170	FBgn0031437	1070	1472.87332	83.7714542017344	2
FBtr0335171	FBgn0250835	587	0.16668	0.017280640181806	1
FBtr0335172	FBgn0250835	785	0.20372	0.0157935022864715	2
FBtr0335173	FBgn0026479	2868	2331.54921999999	49.4743250276657	2
FBtr0335174	FBgn0031436	677	818.15877	73.546728324965	3
FBtr0335175	FBgn0264953	9714	4919.00055000002	30.8172022667656	8
FBtr0335176	FBgn0264953	9600	4721.83797000002	29.9332783348476	9
FBtr0335177	FBgn0264953	9645	4919.98107000002	31.0438543142021	6
FBtr0335178	FBgn0264953	9297	4933.46131000003	32.2941109162034	3
FBtr0335179	FBgn0264953	9240	4912.80390000003	32.3572716348721	1
FBtr0335180	FBgn0264953	9389	4920.55585000003	31.8940200831651	4
FBtr0335181	FBgn0264953	9300	4738.05435000003	31.0049850654013	7
FBtr0335182	FBgn0264953	9240	4905.48022000002	32.3090355749864	2
FBtr0335183	FBgn0264953	9186	4697.55511000002	31.1214540324672	5
FBtr0335186	FBgn0031995	3731	1201.56178	19.5990622992044	2
FBtr0335187	FBgn0264954	3007	0.27454	0.00555631217521116	1
FBtr0335190	FBgn0031997	1566	444.842650000001	17.2873768116344	3
FBtr0335194	FBgn0019957	1423	2163.24711	92.5157489518583	2
FBtr0335195	FBgn0264491	4003	1526.35556000001	23.2051596010685	5
FBtr0335196	FBgn0040582	629	1.00011	0.0967634983254438	1
FBtr0335197	FBgn0038930	503	0	0	2
FBtr0335198	FBgn0038925	1190	1007.17948	51.5079593712813	1
FBtr0335199	FBgn0019960	2718	2496.96296999999	55.9084029059217	2
FBtr0335200	FBgn0019960	2511	2447.45266999999	59.3173889815997	1
FBtr0335201	FBgn0037238	3233	27.9349800000002	0.525844210831174	2
FBtr0335202	FBgn0037238	2913	27.2486300000002	0.569270428026102	1
FBtr0335203	FBgn0037238	3446	27.9349800000002	0.493341362047935	3
FBtr0335205	FBgn0001098	1796	623.628389999998	21.1316778975865	3
FBtr0335206	FBgn0016754	5573	930.708449999984	10.1634007566862	2
FBtr0335208	FBgn0037829	1675	1	0.0363328633532127	2
FBtr0335209	FBgn0265271	1819	0	0	1
FBtr0335210	FBgn0037941	3469	1.68993	0.0296468702533522	2
FBtr0335211	FBgn0037942	1142	478.99397	25.5257422231728	1
FBtr0335212	FBgn0037936	1344	3.00033000000001	0.135857679568536	1
FBtr0335213	FBgn0011290	897	627.719550000002	42.5880395344885	2
FBtr0335214	FBgn0037351	903	42262.73677	2848.29064451309	2
FBtr0335215	FBgn0051549	991	756.941410000001	46.4839523377023	1
FBtr0335216	FBgn0027584	2098	0.31376	0.00910136495212309	2
FBtr0335217	FBgn0040252	2032	0	0	1
FBtr0335218	FBgn0261808	1695	203.83062	7.31836658208351	2
FBtr0335219	FBgn0261808	1970	222.18275	6.86370403778932	5
FBtr0335220	FBgn0261808	1598	204.22267	7.77752850912802	1
FBtr0335221	FBgn0037873	906	445.14726	29.901291284925	2
FBtr0335222	FBgn0040551	487	69.9853700000001	8.74566300259653	2
FBtr0335223	FBgn0000024	3262	2.13737	0.0398758716564391	1
FBtr0335224	FBgn0037535	1091	157.38122	8.77895037034069	2
FBtr0335225	FBgn0037536	3162	1102.18227	21.2131904887598	3
FBtr0335226	FBgn0037536	3138	1094.91625	21.2345175838827	2
FBtr0335227	FBgn0037536	2976	992.151299999997	20.2889427064602	7
FBtr0335228	FBgn0037536	3147	1095.89599	21.1927361774567	4
FBtr0335229	FBgn0037541	7289	7071.76763999999	59.0438229218549	5
FBtr0335230	FBgn0037541	7322	7071.76763999999	58.7777144601749	6
FBtr0335231	FBgn0040524	605	0	0	4
FBtr0335232	FBgn0051363	1259	8315.26515000001	401.943314009645	4
FBtr0335233	FBgn0051087	1458	0.13727	0.00572970874858023	2
FBtr0335234	FBgn0051102	1756	0	0	1
FBtr0335235	FBgn0066101	3792	9.00073000000005	0.144452094160957	1
FBtr0335236	FBgn0066101	6012	9.00073000000005	0.0911115005087076	10
FBtr0335237	FBgn0066101	3286	7.00051000000003	0.129651205162794	6
FBtr0335238	FBgn0066101	3540	6.00040000000003	0.103155259807411	7
FBtr0335239	FBgn0085386	7216	79.2416999999997	0.66830036198867	2
FBtr0335240	FBgn0038755	3100	296.861839999999	5.82783326389289	2
FBtr0335241	FBgn0051213	6020	0	0	1
FBtr0335242	FBgn0051213	5940	0	0	2
FBtr0335243	FBgn0021776	2893	18.12187	0.381214151138817	1
FBtr0335244	FBgn0039132	914	1426.89801	95.008218213681	3
FBtr0335245	FBgn0039530	5635	5.66727000000001	0.0612060595173739	3
FBtr0335246	FBgn0039530	5626	5.66727000000001	0.0613039718059726	2
FBtr0335247	FBgn0039528	5800	2402.78698	25.2116757661709	2
FBtr0335248	FBgn0030847	2707	14.8248400000001	0.333285328397372	5
FBtr0335249	FBgn0030847	2713	14.9388400000001	0.335105471518239	4
FBtr0335250	FBgn0030847	2734	14.9388400000001	0.332531508496336	6
FBtr0335251	FBgn0030847	2611	15.0013300000001	0.349653057175722	3
FBtr0335252	FBgn0030846	1818	0.23532	0.00787733649734086	3
FBtr0335253	FBgn0030846	1812	0.23532	0.00790342039302742	2
FBtr0335254	FBgn0030846	1866	0.23532	0.00767470404724849	4
FBtr0335258	FBgn0033015	1764	1519.75531	52.4311671566442	2
FBtr0335260	FBgn0033020	672	4.00027000000001	0.362271750005919	1
FBtr0335262	FBgn0259247	3645	262.75007	4.38692030237945	5
FBtr0335263	FBgn0050438	2226	13.3277	0.364371571149428	1
FBtr0335266	FBgn0033047	2266	0	0	1
FBtr0335269	FBgn0022288	1811	4679.03988	157.236270170435	2
FBtr0335270	FBgn0266580	7801	14602.04249	113.914174366387	2
FBtr0335271	FBgn0033042	1179	0	0	1
FBtr0335272	FBgn0085414	4016	0.16	0.00242460343094149	1
FBtr0335273	FBgn0085414	4583	0.16	0.00212463612888087	3
FBtr0335274	FBgn0267978	2149	13033.49161	369.095540584598	2
FBtr0335275	FBgn0264959	3017	2832.89156000001	57.1437947484641	1
FBtr0335276	FBgn0264959	6398	2323.99814	22.105786805254	2
FBtr0335278	FBgn0030796	3094	9589.67033999999	188.62437135095	4
FBtr0335279	FBgn0030769	1234	0	0	1
FBtr0335280	FBgn0030769	740	0	0	3
FBtr0335281	FBgn0030769	1199	0	0	2
FBtr0335284	FBgn0034554	1294	0	0	1
FBtr0335285	FBgn0033050	2670	2328.14801	53.0656834774975	2
FBtr0335286	FBgn0033055	2144	1717.09353	48.7397848360747	2
FBtr0335289	FBgn0033051	2720	1867.09975000001	41.7746724779325	2
FBtr0335379	FBgn0031322	1755	21.2211700000001	0.735879391409617	3
FBtr0335380	FBgn0263080	513	1.00011	0.118643743560827	2
FBtr0335381	FBgn0263081	459	0	0	1
FBtr0335382	FBgn0040723	550	1.00002	0.110652296850098	1
FBtr0335383	FBgn0031327	2903	2.25515	0.0472762298053466	2
FBtr0335384	FBgn0041097	7413	0.21571	0.00177088645255882	2
FBtr0335385	FBgn0031501	869	0	0	1
FBtr0335386	FBgn0042627	8161	209.102109999999	1.55929926509127	2
FBtr0335387	FBgn0027571	8417	42491.1492300002	307.224316717762	1
FBtr0335388	FBgn0015600	3266	18.9039600000001	0.352250035972737	3
FBtr0335389	FBgn0015600	4628	20.0021	0.26302478893247	6
FBtr0335391	FBgn0028979	5708	4.0003	0.0426503927348213	2
FBtr0335392	FBgn0261506	503	0	0	1
FBtr0335394	FBgn0031319	3118	739.760479999995	14.4387451978387	1
FBtr0335395	FBgn0031319	3956	772.743169999998	11.8875766189552	5
FBtr0335403	FBgn0086368	2840	0	0	1
FBtr0335404	FBgn0250839	888	0	0	3
FBtr0335405	FBgn0028671	2902	5584.92887	117.120973902181	2
FBtr0335406	FBgn0039640	3448	34.4491199999998	0.608030426066518	2
FBtr0335407	FBgn0039642	1018	879.486840000001	52.5770244835662	1
FBtr0335408	FBgn0039831	4280	1880.86717	26.7441496583021	4
FBtr0335409	FBgn0039831	2408	1472.83913	37.2231624901803	1
FBtr0335410	FBgn0267435	4851	25.0023900000001	0.313664007926408	1
FBtr0335411	FBgn0267435	4863	24.6459000000001	0.308428746830329	5
FBtr0335412	FBgn0039161	937	1.00011	0.0649564999431207	3
FBtr0335413	FBgn0039163	982	1036.21683	64.2175290412979	2
FBtr0335414	FBgn0039804	4209	5.66708999999998	0.0819399360945828	2
FBtr0335415	FBgn0051216	1790	592.58791	20.1471765703817	2
FBtr0335416	FBgn0024963	2521	3.51297000000001	0.0848039404130674	4
FBtr0335417	FBgn0024963	5658	3.51297000000001	0.037785566239191	10
FBtr0335418	FBgn0024963	5661	3.95745000000001	0.0425438431159271	8
FBtr0335419	FBgn0024963	2521	3.51297000000001	0.0848039404130674	5
FBtr0335420	FBgn0024963	2524	3.95745000000001	0.0954202440092168	3
FBtr0335421	FBgn0024963	5658	3.51297000000001	0.037785566239191	11
FBtr0335422	FBgn0085315	686	0	0	1
FBtr0335423	FBgn0003507	3274	4725.65665000001	87.8411324095116	3
FBtr0335424	FBgn0003507	3377	4028.10220000001	72.5911801596105	5
FBtr0335426	FBgn0003117	3592	3971.58850999999	67.2887335477749	4
FBtr0335427	FBgn0003117	3840	4724.09325000002	74.8689382346726	3
FBtr0335429	FBgn0051523	3232	1833.16555	34.5179322396488	7
FBtr0335430	FBgn0051523	2585	1727.50477	40.6699037551163	5
FBtr0335431	FBgn0051522	2213	384.731690000002	10.5801294924106	2
FBtr0335432	FBgn0051522	2964	408.058500000001	8.37835323280481	7
FBtr0335433	FBgn0037980	1897	238.242669999999	7.64304917051888	2
FBtr0335434	FBgn0037978	2292	724.522409999999	19.2376334987381	3
FBtr0335435	FBgn0037976	1618	0.21571	0.00811346184970243	2
FBtr0335436	FBgn0037974	1628	56.9224600000002	2.12786316616837	2
FBtr0335438	FBgn0037972	880	1.94139	0.134259353926553	2
FBtr0335439	FBgn0051019	1911	1.20468	0.0383641384907291	1
FBtr0335440	FBgn0051016	1633	0	0	2
FBtr0335441	FBgn0039792	1731	0	0	2
FBtr0335443	FBgn0039790	1551	310.587720000001	12.1867224327269	6
FBtr0335444	FBgn0039790	1554	311.246610000001	12.1889993061263	5
FBtr0335445	FBgn0039790	1602	316.03559	12.0057119181784	9
FBtr0335447	FBgn0037926	3921	2133.81385000001	33.118764289896	2
FBtr0335448	FBgn0037926	4312	2161.77102	30.5102225285824	3
FBtr0335449	FBgn0262081	4832	3971.64277999998	50.0216129227307	6
FBtr0335451	FBgn0039798	1213	4.00042	0.200705477853169	1
FBtr0335452	FBgn0039798	1222	4.00042	0.199227286936084	2
FBtr0335453	FBgn0051010	1360	0	0	1
FBtr0335454	FBgn0000274	1346	0	0	2
FBtr0335455	FBgn0039796	1259	0	0	2
FBtr0335458	FBgn0038148	363	0	0	2
FBtr0335459	FBgn0044511	475	332.10812	42.5500741654899	2
FBtr0335460	FBgn0038143	2603	3.59419000000001	0.0840313421732369	6
FBtr0335461	FBgn0264991	334	0	0	1
FBtr0335462	FBgn0031428	3762	106.57046	1.72398104309426	2
FBtr0335463	FBgn0264988	245	0	0	1
FBtr0335464	FBgn0264081	1112	0	0	1
FBtr0335465	FBgn0032780	1032	22.4593300000001	1.32443770467408	2
FBtr0335467	FBgn0264989	434	0	0	1
FBtr0335468	FBgn0264990	434	0	0	1
FBtr0335471	FBgn0032373	2918	1.00011	0.0208582044025717	2
FBtr0335472	FBgn0032374	1024	2.00003	0.118864177694967	2
FBtr0335473	FBgn0020309	6184	7214.72695999998	71.0010638239169	2
FBtr0335474	FBgn0020309	6097	7045.48575999998	70.32490971843	4
FBtr0335475	FBgn0020309	5631	6191.81759999999	66.9186334821113	8
FBtr0335476	FBgn0020309	5617	7327.52059999998	79.3902301646902	1
FBtr0335478	FBgn0031498	1288	108.81256	5.14135511511546	1
FBtr0335479	FBgn0031500	1673	131.747719999999	4.79249428909801	3
FBtr0335480	FBgn0031497	1771	4499.16760000001	154.606606269596	1
FBtr0335481	FBgn0031496	2854	7.00050000000001	0.149275841481947	1
FBtr0335482	FBgn0031496	2857	7.00050000000001	0.149119094011018	2
FBtr0335484	FBgn0031493	2684	1647.51444000001	37.3560678130092	2
FBtr0335485	FBgn0083141	1186	4.9086	0.251876349804466	1
FBtr0335486	FBgn0031926	2718	1.00011	0.022393024446911	2
FBtr0335487	FBgn0041182	4564	2016.40522	26.8872641687042	5
FBtr0335488	FBgn0041182	4591	2047.29635	27.1386260149283	3
FBtr0335489	FBgn0031929	1423	0	0	1
FBtr0335491	FBgn0264087	5779	0	0	2
FBtr0335492	FBgn0014179	2173	1.17658	0.0329515746018896	2
FBtr0335494	FBgn0015393	607	2324.63837	233.067194080339	2
FBtr0335495	FBgn0000273	4480	2129.06985000001	28.9218675406038	1
FBtr0335497	FBgn0259735	7708	2362.95200999999	18.6563908821953	3
FBtr0335499	FBgn0032588	723	0	0	1
FBtr0335501	FBgn0250785	2379	1066.43861	27.2807216850068	2
FBtr0335502	FBgn0032139	971	14.00075	0.877498752618358	1
FBtr0335503	FBgn0032140	1305	3065.48809	142.956385292842	2
FBtr0335504	FBgn0025117	1582	4611.167	177.38578277749	1
FBtr0335505	FBgn0265001	1662	0.7844	0.0287224182755028	1
FBtr0335506	FBgn0028704	9590	29.1234000000003	0.184815292864767	5
FBtr0335508	FBgn0051710	795	64.1793400000004	4.91295238211948	2
FBtr0335509	FBgn0265002	7090	1.79007	0.0153651999403382	1
FBtr0335510	FBgn0265002	7309	1.79007	0.0149048115442603	2
FBtr0335512	FBgn0265003	4276	2833.61745	40.3290469224196	4
FBtr0335513	FBgn0265003	4100	2367.19542000002	35.1370010828609	6
FBtr0335514	FBgn0265003	4233	2714.08861000001	39.020262874486	5
FBtr0335515	FBgn0265003	2030	2596.4716	77.8398473583859	1
FBtr0335516	FBgn0265003	1856	2130.08957	69.8448406459215	3
FBtr0335517	FBgn0265003	1989	2476.98276	75.7883823764709	2
FBtr0335518	FBgn0037379	4660	1355.61324	17.7037114312481	2
FBtr0335519	FBgn0261561	1448	442.632510000001	18.6032654627385	5
FBtr0335520	FBgn0263289	6905	1781.08194999997	15.6976505299961	18
FBtr0335521	FBgn0263289	9224	2750.42232999991	18.1465691444256	16
FBtr0335522	FBgn0263289	7178	3274.08726000001	27.7588348307782	4
FBtr0336446	FBgn0082582	4701	1664.04485999998	21.5421584359907	17
FBtr0336447	FBgn0082582	3182	2341.75647	44.7874143202215	12
FBtr0336448	FBgn0039787	2111	1.00011	0.0288319471561839	2
FBtr0336449	FBgn0039787	2099	1.00011	0.0289967796315884	1
FBtr0336450	FBgn0039350	1607	418.31138	15.8415706903931	6
FBtr0336451	FBgn0051092	3397	68.7988	1.2325363979302	5
FBtr0336452	FBgn0051092	3844	71.68845	1.13495919664537	7
FBtr0336453	FBgn0053202	4651	0	0	1
FBtr0336454	FBgn0259821	4915	1.10557	0.0136891713652419	3
FBtr0336455	FBgn0262975	4261	1009.08954	14.4122772157616	10
FBtr0336456	FBgn0037262	1092	607.225550000001	33.8408946083534	5
FBtr0336457	FBgn0037261	1966	1806.11383	55.9082684135863	2
FBtr0336458	FBgn0037248	4237	2745.14814999999	39.4295445210313	2
FBtr0336459	FBgn0051145	3714	2555.28207000001	41.8708121744822	3
FBtr0336460	FBgn0027578	2323	9.00076000000003	0.235800330083828	1
FBtr0336461	FBgn0265998	2403	3254.75199	82.4287221513202	8
FBtr0336462	FBgn0087013	4186	11308.54981	164.407690294863	1
FBtr0336466	FBgn0042693	2870	2110.79034	44.7587179299965	8
FBtr0336467	FBgn0042693	3380	2069.76817999999	37.2665717352324	10
FBtr0336468	FBgn0038576	2080	540.486069999999	15.8137768896258	1
FBtr0336469	FBgn0028499	2593	400.449120000001	9.39851553712475	1
FBtr0336470	FBgn0265041	504	1	0.120749099437761	1
FBtr0336471	FBgn0038583	2121	254.020480000001	7.28857287891036	1
FBtr0336472	FBgn0261532	3691	1469.15147	24.2235040200059	2
FBtr0336473	FBgn0265042	2813	1116.77065000001	24.1606545801905	5
FBtr0336474	FBgn0265042	3202	1529.03233	29.0609480127405	3
FBtr0336475	FBgn0265042	2202	1075.43852	29.7223203117628	1
FBtr0336476	FBgn0265042	2213	1075.9876	29.5896814224688	2
FBtr0336477	FBgn0265042	3188	1130.49638	21.5806887015479	7
FBtr0336478	FBgn0265042	2910	1128.70084	23.6047984268662	6
FBtr0336479	FBgn0265042	2716	1107.62099	24.8185182174793	4
FBtr0336480	FBgn0037228	1492	10237.65874	417.586319635311	2
FBtr0336481	FBgn0037228	1310	10237.65874	475.602128928155	1
FBtr0336482	FBgn0041605	9682	8.95811000000004	0.0563074356995309	20
FBtr0336483	FBgn0037234	2573	546.588430000001	12.9281113818664	1
FBtr0336484	FBgn0037234	2390	499.077130000001	12.7082047927745	2
FBtr0336485	FBgn0261086	3871	7.37316000000001	0.115916410417283	3
FBtr0336486	FBgn0015351	1177	297.86032	15.4010604594006	1
FBtr0336487	FBgn0038395	1113	39.0621700000001	2.13587404509497	1
FBtr0336519	FBgn0263144	4718	2037.33248999999	26.2795794754315	1
FBtr0336520	FBgn0033075	4276	849.492639999998	12.09028005485	1
FBtr0336523	FBgn0262867	1385	0	0	5
FBtr0336524	FBgn0262867	1650	0	0	4
FBtr0336613	FBgn0263598	2474	3517.10980999999	86.5168441630278	5
FBtr0336614	FBgn0263598	2528	3607.75224999999	86.8508500521182	4
FBtr0336615	FBgn0021796	7987	2375.98826999999	18.1040209983848	2
FBtr0336616	FBgn0262160	7646	1769.07058999999	14.0807343728094	1
FBtr0336617	FBgn0262160	8986	1932.64334999998	13.0887972178527	4
FBtr0336618	FBgn0265262	2482	88.7528799999997	2.17618150184683	1
FBtr0336619	FBgn0032810	849	1.00011	0.0716893291480614	1
FBtr0336620	FBgn0267252	849	3.00001	0.215045049382044	1
FBtr0336622	FBgn0032109	1969	1.00011	0.0309112445133083	3
FBtr0336623	FBgn0032109	1850	1.00011	0.0328995894306509	1
FBtr0336624	FBgn0032109	2182	1.00011	0.0278937857225958	4
FBtr0336625	FBgn0032110	1946	0	0	1
FBtr0336626	FBgn0263082	360	0	0	1
FBtr0336627	FBgn0010300	6258	3428.03967999996	33.3368620829721	4
FBtr0336628	FBgn0086447	681	189.55866	16.9399043946503	3
FBtr0336629	FBgn0051706	1625	0	0	1
FBtr0336630	FBgn0032363	7320	4757.69414999995	39.5548621779302	4
FBtr0336631	FBgn0032363	7259	4789.98693999995	40.1579902326916	3
FBtr0336633	FBgn0004914	3876	3848.85274	60.431303694704	5
FBtr0336634	FBgn0025720	1646	670.112789999998	24.7760753467614	4
FBtr0336635	FBgn0034490	1673	7.00021000000002	0.254641723192531	1
FBtr0336636	FBgn0034693	3290	0	0	2
FBtr0336637	FBgn0034693	3026	0	0	3
FBtr0336638	FBgn0034693	1523	0	0	5
FBtr0336639	FBgn0265046	491	0	0	1
FBtr0336643	FBgn0265045	3178	656.96877	12.5807134101515	4
FBtr0336644	FBgn0265045	3276	781.385110000001	14.5156228225501	1
FBtr0336645	FBgn0265045	2176	31.8654799999999	0.891201708928578	9
FBtr0336646	FBgn0265045	3287	773.070360000001	14.3131016383027	2
FBtr0336647	FBgn0265045	2616	591.582599999996	13.7623338537066	3
FBtr0336648	FBgn0265045	6435	23.6300200000001	0.223475529430758	10
FBtr0336649	FBgn0265045	25298	909.258139999998	2.18733572562939	5
FBtr0336650	FBgn0265045	24592	725.968869999994	1.79654700655755	7
FBtr0336651	FBgn0265045	25666	912.608349999998	2.16391742953899	6
FBtr0336652	FBgn0265045	24960	729.319079999994	1.77822794650796	8
FBtr0336653	FBgn0265935	2649	4750.38761	109.134365061325	2
FBtr0336654	FBgn0265935	2696	4529.73708000001	102.250995267921	3
FBtr0336655	FBgn0265935	2794	4567.27331000002	99.4821210059361	7
FBtr0336656	FBgn0265935	2769	4565.80691000002	100.348069550365	5
FBtr0336658	FBgn0014009	1087	3129.17851	175.192387745627	1
FBtr0336659	FBgn0033095	4496	1267.47832	17.1564991795441	1
FBtr0336662	FBgn0040674	443	0	0	2
FBtr0336663	FBgn0013732	3001	268.260259999999	5.44007369017309	1
FBtr0336664	FBgn0266518	1284	1857.22673	88.0266833099808	1
FBtr0336665	FBgn0033081	939	3376.40686000001	218.828366550544	1
FBtr0336666	FBgn0026761	2303	2834.6306	74.9060627282302	1
FBtr0336667	FBgn0261573	1834	927.338029999994	30.7718194800603	8
FBtr0336668	FBgn0027291	1395	1156.63045	50.4585598213441	2
FBtr0336669	FBgn0085446	6686	3804.96768000003	34.6337116449138	2
FBtr0336670	FBgn0085446	6335	3559.84053000003	34.1978151890024	3
FBtr0336671	FBgn0085446	4199	1596.87669	23.1440811631933	12
FBtr0336672	FBgn0085446	11914	4799.4123	24.5157340423013	9
FBtr0336673	FBgn0085446	16701	4826.9441000002	17.5891247930162	13
FBtr0336674	FBgn0085446	11811	4797.80479999999	24.7212451845394	8
FBtr0336675	FBgn0085446	16863	4827.33682000021	17.4215663371687	14
FBtr0336676	FBgn0085446	17577	4830.02436000023	16.7231854260207	16
FBtr0336677	FBgn0085446	11463	4793.80435999997	25.4505077128855	5
FBtr0336678	FBgn0265052	1121	11.64554	0.632220327924241	1
FBtr0336679	FBgn0265052	1101	11.29521	0.624340384624918	2
FBtr0336680	FBgn0265052	2062	11.00106	0.324683567546958	3
FBtr0336682	FBgn0024232	4330	0.95215	0.0133823354584181	3
FBtr0336683	FBgn0024232	3283	0.95215	0.0176501713478375	2
FBtr0336684	FBgn0033110	2198	4.25082	0.117695393168107	1
FBtr0336685	FBgn0011296	741	0	0	1
FBtr0336687	FBgn0003638	3355	1718.86256	31.1790633422805	2
FBtr0336688	FBgn0052814	1664	15.3013600000001	0.559617320821625	1
FBtr0336689	FBgn0259994	4355	3.00038	0.0419278448260432	4
FBtr0336690	FBgn0259994	4154	3.00038	0.0439566115111743	1
FBtr0336691	FBgn0031030	4230	4249.32332	61.1355531705383	4
FBtr0336692	FBgn0031030	2744	2474.99431999998	54.8914289241251	7
FBtr0336693	FBgn0259246	9436	8.58880000000004	0.0553935239599963	9
FBtr0336694	FBgn0033504	5528	1380.53326	15.1982392431247	14
FBtr0336695	FBgn0033504	8834	1655.63950999999	11.4057230962578	20
FBtr0336696	FBgn0033504	8546	1624.15896999999	11.565917320093	17
FBtr0336697	FBgn0261564	1321	235.131300000001	10.8323345444463	12
FBtr0336698	FBgn0041585	2407	1185.4132	29.9714742360879	4
FBtr0336699	FBgn0041585	4582	2528.55099000001	33.5838953474857	3
FBtr0336700	FBgn0050323	927	100.20101	6.57819588674006	1
FBtr0336701	FBgn0030996	1868	776.879990000003	25.3099624296109	2
FBtr0336702	FBgn0037215	3100	213.29141	4.18722316785688	5
FBtr0336703	FBgn0037215	3073	214.74279	4.25275601875661	4
FBtr0336704	FBgn0037215	3029	213.68385	4.29325676980995	2
FBtr0336705	FBgn0037218	4276	1842.20714999999	26.2189444779028	3
FBtr0336706	FBgn0037218	4288	1853.24930999999	26.3022866951818	1
FBtr0336707	FBgn0010225	2584	6616.21166	155.822912622231	3
FBtr0336708	FBgn0250821	995	1.70607	0.104348978596182	1
FBtr0336709	FBgn0037225	1013	1.00011	0.0600831593748313	3
FBtr0336710	FBgn0037837	2089	0	0	2
FBtr0336711	FBgn0259736	5439	39.0027899999998	0.43640634144186	2
FBtr0336712	FBgn0051163	6669	27.4721000000002	0.250694945669623	6
FBtr0336713	FBgn0053547	7864	2.45098	0.0189675264980851	7
FBtr0336714	FBgn0053547	10187	2.45098	0.0146422527123727	12
FBtr0336715	FBgn0053547	6268	2.45098	0.0237971647065956	2
FBtr0336716	FBgn0053547	6964	2.45098	0.021418815103524	4
FBtr0336717	FBgn0053547	10892	2.45098	0.0136945123375818	14
FBtr0336718	FBgn0053547	8629	2.45098	0.0172859692178631	11
FBtr0336719	FBgn0053547	10519	2.45098	0.0141801148760282	13
FBtr0336720	FBgn0053547	8599	2.45098	0.0173462761229144	10
FBtr0336721	FBgn0053547	6934	2.45098	0.0215114837584282	3
FBtr0336722	FBgn0053547	7699	2.45098	0.0193740262866529	6
FBtr0336723	FBgn0053547	6145	2.45098	0.0242734952613411	1
FBtr0336724	FBgn0004359	2449	39.3976100000002	0.979028937305049	2
FBtr0336725	FBgn0015541	5182	1680.19621999999	19.7322691902044	4
FBtr0336726	FBgn0039465	1757	623.197429999997	21.5858089561701	2
FBtr0336727	FBgn0264270	3317	635.054809999993	11.6514553470495	14
FBtr0336728	FBgn0264270	2068	544.404959999995	16.0208655509296	6
FBtr0336729	FBgn0264270	1803	425.03695	14.3464813011078	10
FBtr0336730	FBgn0267791	2078	2613.08256000001	76.5282927823704	5
FBtr0336732	FBgn0010622	1086	480.232229999999	26.9113766886903	1
FBtr0336733	FBgn0040763	483	7.00079000000002	0.88209296123779	2
FBtr0336734	FBgn0034075	3518	52.1947699999999	0.902912342899931	5
FBtr0336736	FBgn0263873	7649	25.9104199999999	0.206150422284126	4
FBtr0336737	FBgn0264272	4066	1.61982	0.0242445327965179	3
FBtr0336738	FBgn0004425	611	1.00008	0.0996111533884135	2
FBtr0336740	FBgn0033117	1216	650.776039999999	32.5695993962982	3
FBtr0336741	FBgn0033117	968	643.27288	40.4421580167131	2
FBtr0336745	FBgn0050156	1489	303.821779999996	12.4176279298769	1
FBtr0336747	FBgn0015803	5284	1388.09763999998	15.9871718661404	6
FBtr0336748	FBgn0015803	3938	1137.59451999998	17.580297349651	5
FBtr0336749	FBgn0015803	4343	958.388989999973	13.4297034668651	7
FBtr0336750	FBgn0032857	2767	0	0	1
FBtr0336751	FBgn0031850	2364	56.4349700000001	1.45283155218516	7
FBtr0336752	FBgn0051050	514	0	0	1
FBtr0336753	FBgn0037648	1733	656.494979999998	23.0540528105521	2
FBtr0336754	FBgn0037654	1664	20.5118100000001	0.750179340751554	1
FBtr0336755	FBgn0264075	2634	989.539929999998	22.8629354306086	1
FBtr0336756	FBgn0051100	2312	2.00022	0.0526507270300209	1
FBtr0336757	FBgn0028708	1330	435.335969999999	19.9199089251905	2
FBtr0336758	FBgn0037659	5252	2182.04063	25.2843941867076	1
FBtr0336759	FBgn0037659	5289	2177.46622	25.0548782191448	3
